phrase,phrase_compact,count,phrase_len,n_pred_hits
rau sạch,rausạch,1,7,0
lệch lạc,lệchlạc,1,7,2
giết hại,giếthại,1,7,0
đậu xanh,đậuxanh,1,7,0
quần lót,quầnlót,1,7,0
tôi ngay,tôingay,1,7,0
thất học,thấthọc,1,7,0
lu virut,luvirut,1,7,0
lịt mẹ nó,lịtmẹnó,1,7,0
xaolonnnnnnnnn,xaolonn,1,7,0
vailunnn,vailunn,1,7,0
giả danh,giảdanh,1,7,0
pản động,pảnđộng,1,7,0
cụp đuôi,cụpđuôi,1,7,0
chửi tục,chửitục,1,7,1
đéo rảnh,đéorảnh,1,7,0
lai lưng,lailưng,1,7,0
láo nháo,láonháo,1,7,0
giết oan,giếtoan,1,7,0
fuckboi,fuckboi,1,7,0
nhảm cứt,nhảmcứt,1,7,0
lồn trâu,lồntrâu,1,7,1
phơi xác,phơixác,1,7,0
lôn va nô,lônvanô,1,7,0
bon bê đê,bonbêđê,1,7,0
cho khug,chokhug,1,7,0
căn buôi,cănbuôi,1,7,0
thằng cc,thằngcc,1,7,0
ban nuoc,bannuoc,1,7,0
mom thui,momthui,1,7,0
càn quét,cànquét,1,7,0
ông họ hồ,ônghọhồ,1,7,0
cồng đầu,cồngđầu,1,7,1
chồn lùi,chồnlùi,1,7,0
lòi phèo,lòiphèo,1,7,0
nốn lừng,nốnlừng,1,7,0
miệng hô,miệnghô,1,7,0
tụt mẹ nó,tụtmẹnó,1,7,0
ngáo đét,ngáođét,1,7,0
giải toả,giảitoả,1,7,0
dot phao,dotphao,1,7,0
cái âm hộ,cáiâmhộ,1,7,0
bị mất ví,bịmấtví,1,7,0
yêu đảng,yêuđảng,1,7,0
mẫu quốc,mẫuquốc,1,7,1
kho ua va,khouava,1,7,0
xạo lồng,xạolồng,1,7,1
nổ và láo,nổvàláo,1,7,0
kon mẹ nó,konmẹnó,1,7,0
rút ruột,rútruột,1,7,0
ở chuồng,ởchuồng,1,7,0
diễu cợt,diễucợt,1,7,0
bẩn bỏ mẹ,bẩnbỏmẹ,1,7,0
tôi ngày,tôingày,1,7,0
gian lận,gianlận,1,7,0
chửi sml,chửisml,1,7,0
chặt cuu,chặtcuu,1,7,0
chim lợn,chimlợn,1,7,0
loạn lạc,loạnlạc,1,7,0
busss cuuu,busscuu,1,7,0
lao phét,laophét,1,7,0
não ngắn,nãongắn,1,7,0
xàm lồng,xàmlồng,1,7,0
bị dờ gáy,bịdờgáy,1,7,0
đá dập mu,đádậpmu,1,7,0
k có tuổi,kcótuổi,1,7,0
đám chết,đámchết,1,7,0
nhảm nhí,nhảmnhí,1,7,0
con đĩ mẹ,conđĩmẹ,1,7,2
cười đểu,cườiđểu,1,7,0
con hàng,conhàng,1,7,0
đu ma may,đumamay,1,7,0
câm họng,câmhọng,1,7,0
chó phèn,chóphèn,1,7,0
liếm cứt,liếmcứt,1,7,0
tham lam,thamlam,1,7,1
ham tiên,hamtiên,1,7,0
ngoáy đồ,ngoáyđồ,1,7,0
xé xác nó,xéxácnó,1,7,0
sợ tụt lờ,sợtụtlờ,1,7,0
lon trau,lontrau,1,7,0
đểu cáng,đểucáng,1,7,0
chết mẹ t,chếtmẹt,1,7,0
chem' gio,chemgio,1,7,2
nông cạn,nôngcạn,1,7,0
mặt thộn,mặtthộn,1,7,0
lảm nhảm,lảmnhảm,1,7,0
cứt choá,cứtchoá,1,7,0
nứng lòn,nứnglòn,1,7,0
ngu xuẩn,nguxuẩn,1,7,1
cao lông,caolông,1,7,0
suc phạm,sucphạm,1,7,0
lưu vong,lưuvong,1,7,1
me may du,memaydu,1,7,0
tạm giam,tạmgiam,1,7,0
"""chịch dở""",chịchdở,1,7,0
nhũn não,nhũnnão,1,7,0
cục phân,cụcphân,1,7,0
khôn dại,khôndại,1,7,0
con giặc,congiặc,1,7,0
trút moẹ,trútmoẹ,1,7,0
thang cc,thangcc,1,7,0
vailone,vailone,1,7,0
vặt lông,vặtlông,1,7,0
hách lối,háchlối,1,7,0
tuổi lon,tuổilon,1,7,0
phét lác,phétlác,1,7,0
kinh tom,kinhtom,1,7,0
óc chó vl,ócchóvl,1,7,0
cái thần,cáithần,1,7,0
khóa mõm,khóamõm,1,7,0
bong khg,bongkhg,1,7,0
đéo cayy,đéocayy,1,7,0
ca sĩ câm,casĩcâm,1,7,0
bốc phân,bốcphân,1,7,0
nhảm loz,nhảmloz,1,7,0
con bò nó,conbònó,1,7,0
phạm tội,phạmtội,1,7,0
nung lon,nunglon,1,7,0
hiep’ dam,hiepdam,1,7,0
sát nhân,sátnhân,1,7,0
máu lạnh,máulạnh,1,7,1
thằng ca,thằngca,1,7,0
đánh bẫy,đánhbẫy,1,7,0
thẩm quy,thẩmquy,1,7,0
đou mẹ nó,đoumẹnó,1,7,0
luu vong,luuvong,1,7,0
tàn nhẫn,tànnhẫn,1,7,0
mồm thối,mồmthối,1,7,0
các thím,cácthím,1,7,0
nhai lai,nhailai,1,7,0
đô khùng,đôkhùng,1,7,0
địt thúi,địtthúi,1,7,0
bóng lộn,bónglộn,1,7,0
xạo lozzz,xạolozz,1,7,0
ch!ch phê,chchphê,1,7,0
ngu ngoc,ngungoc,1,7,1
tre trau,tretrau,1,7,0
tuổi cẹc,tuổicẹc,1,7,0
rạp xiếc,rạpxiếc,1,7,0
cún vàng,cúnvàng,1,7,0
tiến bịp,tiếnbịp,1,7,0
xuong lô,xuonglô,1,7,0
trụy lạc,trụylạc,1,7,0
con khác,conkhác,1,7,0
nhảm lồn,nhảmlồn,1,7,0
vaicutt,vaicutt,1,7,0
con đy me,conđyme,1,7,0
nhân quả,nhânquả,1,7,0
chửi mắn,chửimắn,1,7,0
cán dọng,cándọng,1,7,0
ngây ngô,ngâyngô,1,7,0
khờ khạo,khờkhạo,1,7,0
sát chết,sátchết,1,7,0
cứt kiếc,cứtkiếc,1,7,0
chui lon,chuilon,1,7,0
gãy răng,gãyrăng,1,7,0
lông loz,lôngloz,1,7,0
gớm giết,gớmgiết,1,7,0
có não kg,cónãokg,1,7,0
xứ bắc hà,xứbắchà,1,7,0
quê vlin,quêvlin,1,7,0
du ma may,dumamay,1,7,1
phè phỡn,phèphỡn,1,7,0
lũ bợ đít,lũbợđít,1,7,0
con bệnh,conbệnh,1,7,0
tẩy chay,tẩychay,1,7,1
khinh ng,khinhng,1,7,0
chó giấy,chógiấy,1,7,0
vét máng,vétmáng,1,7,0
fuck you,fuckyou,1,7,0
bọn 3 que,bọn3que,1,7,1
rãnh đít,rãnhđít,1,7,0
thúi rùm,thúirùm,1,7,0
du me may,dumemay,1,7,0
khó nghe,khónghe,1,7,0
dài dòng,dàidòng,1,7,0
thằng hl,thằnghl,1,7,0
thằng xl,thằngxl,1,7,0
lòi họng,lòihọng,1,7,0
duconme,duconme,1,7,0
liếm đít,liếmđít,1,7,0
chửi lộn,chửilộn,1,7,0
biến thá,biếnthá,1,7,0
chửi láo,chửiláo,1,7,0
mày chửi,màychửi,1,7,2
đáng đời,đángđời,1,7,0
chửi bới,chửibới,1,7,2
kinh tởm,kinhtởm,1,7,1
đánh đập,đánhđập,1,7,0
chế giễu,chếgiễu,1,7,0
trọng lú,trọnglú,1,7,0
hãm loll,hãmloll,1,7,0
a bụng bự,abụngbự,1,7,1
thối lồn,thốilồn,1,7,0
múa phím,múaphím,1,7,0
chết mất,chếtmất,1,7,0
giẻ rách,giẻrách,1,7,0
chỉ điểm,chỉđiểm,1,7,0
bàn thời,bànthời,1,7,0
bon dien,bondien,1,7,0
kệ mẹ lồi,kệmẹlồi,1,7,0
xạo xược,xạoxược,1,7,0
vô nghiã,vônghiã,1,7,0
đái ngồi,đáingồi,1,7,0
hàng dởm,hàngdởm,1,7,0
concard,concard,1,7,0
phat lac,phatlac,1,7,0
khinh bỉ,khinhbỉ,1,7,0
mất nước,mấtnước,1,7,0
diễn hài,diễnhài,1,7,2
văng tục,văngtục,1,7,0
thất đức,thấtđức,1,7,0
mấy đứa 3///,mấyđứa3,1,7,0
bạo loạn,bạoloạn,1,7,0
bi nhũng,binhũng,1,7,0
con đien,conđien,1,7,0
đồ. do. bán,đồdobán,1,7,0
bọn ngu 3///,bọnngu3,1,7,0
xác chết,xácchết,1,7,0
sống bẩn,sốngbẩn,1,7,0
đoản hậu,đoảnhậu,1,7,0
chet moe,chetmoe,1,7,0
khó ưa vc,khóưavc,1,7,0
chế độ vc,chếđộvc,1,7,0
vãi nhồn,vãinhồn,1,7,0
loại mày,loạimày,1,7,1
cẩu quan,cẩuquan,1,7,0
ngu ngục,ngungục,1,7,0
vải lông,vảilông,1,7,0
địa ngục,địangục,1,7,0
ngây thơ,ngâythơ,1,7,0
mạnh mồm,mạnhmồm,1,7,0
lươn lẹo,lươnlẹo,1,7,0
chuì lol,chuìlol,1,7,0
lũ vô học,lũvôhọc,1,7,0
thứ điên,thứđiên,1,7,0
nói toẹt,nóitoẹt,1,7,0
bê đê vcl,bêđêvcl,1,7,0
xích chó,xíchchó,1,7,0
kệ cha nó,kệchanó,1,7,0
nực cười,nựccười,1,7,0
sống lỗi,sốnglỗi,1,7,0
mẹ tụi nó,mẹtụinó,1,7,2
lấp liếm,lấpliếm,1,7,0
xamlone,xamlone,1,7,0
búa liêm,búaliêm,1,7,0
tổ cha nó,tổchanó,1,7,0
tịch thu,tịchthu,1,7,0
buồn nôn,buồnnôn,1,7,0
nham lôn,nhamlôn,1,7,0
chó nhập,chónhập,1,7,0
loại này,loạinày,1,7,0
cam sung,camsung,1,7,0
dislike,dislike,1,7,1
dit cmcm,ditcmcm,1,7,0
lầm than,lầmthan,1,7,0
bất hạnh,bấthạnh,1,7,0
khỉ rừng,khỉrừng,1,7,0
hèn bỏ mẹ,hènbỏmẹ,1,7,0
trẩu tre,trẩutre,1,7,0
lũ sâu bọ,lũsâubọ,1,7,1
chó chết,chóchết,1,7,0
diệt tận,diệttận,1,7,0
nông cản,nôngcản,1,7,0
chinazi,chinazi,1,7,0
rác thải,rácthải,1,7,0
chặt đất,chặtđất,1,7,0
xạo lồn,xạolồn,24,6,2
con chó,conchó,20,6,9
mất dạy,mấtdạy,15,6,6
chết mẹ,chếtmẹ,13,6,3
xạo lol,xạolol,12,6,3
máu lồn,máulồn,11,6,0
tụi bây,tụibây,10,6,4
xàm lồn,xàmlồn,9,6,4
tao lao,taolao,9,6,0
con cặc,concặc,8,6,3
vãi lồn,vãilồn,8,6,4
xàm lol,xàmlol,8,6,0
tử hình,tửhình,7,6,2
tào lao,tàolao,7,6,4
mat day,matday,7,6,2
dân đen,dânđen,7,6,1
vailon,vailon,7,6,4
ngu dốt,ngudốt,6,6,1
súc vật,súcvật,6,6,2
giả tạo,giảtạo,6,6,1
chó hùa,chóhùa,6,6,0
chúng m,chúngm,6,6,5
sao lon,saolon,5,6,1
nghiệp,nghiệp,5,6,10
quả báo,quảbáo,5,6,1
vãi lol,vãilol,4,6,1
địt mẹ m,địtmẹm,4,6,0
xaolol,xaolol,4,6,0
xạo loz,xạoloz,4,6,1
tự nhục,tựnhục,4,6,1
ngáo đá,ngáođá,4,6,0
mat dai,matdai,4,6,3
tụi mày,tụimày,4,6,4
con cac,concac,4,6,0
vô dụng,vôdụng,4,6,0
nhồi sọ,nhồisọ,4,6,2
bọn chó,bọnchó,4,6,5
lạc hậu,lạchậu,4,6,1
thủ dâm,thủdâm,4,6,0
bưng bô,bưngbô,4,6,2
ngao da,ngaoda,3,6,0
tụi tao,tụitao,3,6,1
ông nội,ôngnội,3,6,1
đầu bùi,đầubùi,3,6,0
xamlol,xamlol,3,6,1
bóng dơ,bóngdơ,3,6,0
con quỷ,conquỷ,3,6,3
độc tài,độctài,3,6,3
ngu vcl,nguvcl,3,6,0
vãi nồi,vãinồi,3,6,0
ăn cướp,ăncướp,3,6,5
vãi loz,vãiloz,3,6,1
vãi đái,vãiđái,3,6,1
đu càng,đucàng,3,6,4
sạo lồn,sạolồn,3,6,2
sạo lol,sạolol,3,6,0
xao lon,xaolon,3,6,1
con ngu,conngu,3,6,0
bọn mày,bọnmày,3,6,2
tay sai,taysai,3,6,0
câm mồm,câmmồm,3,6,0
vãi lon,vãilon,3,6,1
con rối,conrối,2,6,0
la liếm,laliếm,2,6,0
chê bai,chêbai,2,6,1
bóc lột,bóclột,2,6,3
lũ ngợm,lũngợm,2,6,0
ghê tởm,ghêtởm,2,6,1
cái lồn,cáilồn,2,6,11
con gia,congia,2,6,0
con mẹ m,conmẹm,2,6,0
bọn tao,bọntao,2,6,1
tấu hài,tấuhài,2,6,3
gian ác,gianác,2,6,0
đút lót,đútlót,2,6,1
xàm loz,xàmloz,2,6,1
ác khẩu,áckhẩu,2,6,0
lồn què,lồnquè,2,6,0
bọn ngu,bọnngu,2,6,2
ngu học,nguhọc,2,6,0
mất dậy,mấtdậy,2,6,1
cà chớn,càchớn,2,6,0
con nay,connay,2,6,4
lua dao,luadao,2,6,0
sửu nhi,sửunhi,2,6,0
hổn láo,hổnláo,2,6,0
bọn dlv,bọndlv,2,6,0
bọn cẩu,bọncẩu,2,6,0
suc vat,sucvat,2,6,0
máu lol,máulol,2,6,0
assmin,assmin,2,6,1
ăn tiền,ăntiền,2,6,1
xả súng,xảsúng,2,6,0
não chó,nãochó,2,6,3
ăn chia,ănchia,2,6,0
ngu lồn,ngulồn,2,6,0
quần xì,quầnxì,2,6,0
mả bố nó,mảbốnó,2,6,0
lừa đảo,lừađảo,2,6,4
tàn độc,tànđộc,2,6,0
chết me,chếtme,2,6,0
vịt lam,vịtlam,2,6,0
cháu bò,cháubò,2,6,0
tẩy não,tẩynão,2,6,0
mõm chó,mõmchó,2,6,0
cục cức,cụccức,2,6,0
con nầy,connầy,2,6,0
tai nạn,tainạn,2,6,2
mất nết,mấtnết,2,6,1
soi mói,soimói,2,6,1
xộn lào,xộnlào,2,6,1
đặt mìn,đặtmìn,2,6,0
tục tĩu,tụctĩu,2,6,0
ung thư,ungthư,2,6,4
con. quy,conquy,2,6,1
báo đời,báođời,2,6,0
sam lon,samlon,2,6,0
bạo lực,bạolực,1,6,1
th điên,thđiên,1,6,0
mắc dại,mắcdại,1,6,0
quy lay,quylay,1,6,0
vãi lìn,vãilìn,1,6,1
săm trổ,sămtrổ,1,6,0
mua hoạ,muahoạ,1,6,0
bao che,baoche,1,6,0
bon tao,bontao,1,6,0
vl fake,vlfake,1,6,0
mẹ kiếp,mẹkiếp,1,6,0
cắn bậy,cắnbậy,1,6,0
mồm mày,mồmmày,1,6,1
con cật,concật,1,6,0
lốn màu,lốnmàu,1,6,0
nghi án,nghián,1,6,0
mị nhau,mịnhau,1,6,1
giả sửa,giảsửa,1,6,0
nhà quê,nhàquê,1,6,1
mõm mày,mõmmày,1,6,0
chet me,chetme,1,6,1
chung m,chungm,1,6,0
lão già,lãogià,1,6,1
đốt nhà,đốtnhà,1,6,1
xù lông,xùlông,1,6,0
lừa dối,lừadối,1,6,0
nhảm vl,nhảmvl,1,6,0
lon ma m,lonmam,1,6,0
hành hạ,hànhhạ,1,6,0
đảng nô,đảngnô,1,6,0
toanggg,toangg,1,6,0
hầm cầu,hầmcầu,1,6,1
stupid,stupid,1,6,0
bóng lộ,bónglộ,1,6,0
con mái,conmái,1,6,0
con này,connày,1,6,14
che mắt,chemắt,1,6,0
cục cứt,cụccứt,1,6,0
ngu lol,ngulol,1,6,0
vai lin,vailin,1,6,1
im cmnm,imcmnm,1,6,0
hỗn láo,hỗnláo,1,6,0
sâu mọt,sâumọt,1,6,0
đầu bồi,đầubồi,1,6,0
buồn ỉa,buồnỉa,1,6,0
đập nát,đậpnát,1,6,0
lũ cướp,lũcướp,1,6,0
nắm đầu,nắmđầu,1,6,0
bu càng,bucàng,1,6,0
dối trá,dốitrá,1,6,0
câm mõm,câmmõm,1,6,0
lăng mạ,lăngmạ,1,6,0
bắc hàn,bắchàn,1,6,0
nhà xác,nhàxác,1,6,0
mặt con,mặtcon,1,6,1
nó chửi,nóchửi,1,6,6
xúc vật,xúcvật,1,6,0
thủ lợi,thủlợi,1,6,0
chủ tịt,chủtịt,1,6,1
lũ điên,lũđiên,1,6,1
cu để bú,cuđểbú,1,6,0
chia rẻ,chiarẻ,1,6,0
gïa tąo,gïatąo,1,6,1
xạo lon,xạolon,1,6,0
vô thần,vôthần,1,6,0
vàbg mã,vàbgmã,1,6,0
thứ ngu,thứngu,1,6,1
dái chó,dáichó,1,6,0
phân bò,phânbò,1,6,0
mất dại,mấtdại,1,6,0
nỗ banh,nỗbanh,1,6,0
ghê vãi,ghêvãi,1,6,0
bạo dâm,bạodâm,1,6,0
địa phủ,địaphủ,1,6,1
giật đồ,giậtđồ,1,6,0
sản sủa,sảnsủa,1,6,0
mõm lồn,mõmlồn,1,6,0
cgai mẹ,cgaimẹ,1,6,0
chó sủa,chósủa,1,6,0
bạo lưc,bạolưc,1,6,0
bốc cứt,bốccứt,1,6,0
cái bài,cáibài,1,6,0
bán dâm,bándâm,1,6,0
vịt nôm,vịtnôm,1,6,0
loz què̉,lozquè,1,6,0
hại dân,hạidân,1,6,0
đéo đâu,đéođâu,1,6,1
con cho,concho,1,6,3
hậm hực,hậmhực,1,6,0
đầu cha,đầucha,1,6,0
choi da,choida,1,6,0
gian tà,giantà,1,6,0
thu vat,thuvat,1,6,0
chệt đỏ,chệtđỏ,1,6,0
doi kho,doikho,1,6,0
an chan,anchan,1,6,0
cút xéo,cútxéo,1,6,0
xấu vkl,xấuvkl,1,6,0
căt cho,cătcho,1,6,0
sao lôn,saolôn,1,6,1
lũ 3/// cccđ,lũ3ccđ,1,6,0
ũ 3/// sỏ lá,ũ3sỏlá,1,6,0
má dơ vl,mádơvl,1,6,0
bố m đéo,bốmđéo,1,6,0
con mày,conmày,1,6,0
bắt cóc,bắtcóc,1,6,0
cắm đầu,cắmđầu,1,6,0
đám quỹ,đámquỹ,1,6,0
lắc não,lắcnão,1,6,0
râu xồm,râuxồm,1,6,0
tởm vkl,tởmvkl,1,6,0
ghê gớm,ghêgớm,1,6,0
chóp bu,chópbu,1,6,0
chít mẹ,chítmẹ,1,6,0
xàm lòn,xàmlòn,1,6,0
hãm loz,hãmloz,1,6,0
xỉ nhục,xỉnhục,1,6,0
bệnh vl,bệnhvl,1,6,0
con cẩu,concẩu,1,6,0
bị đánh,bịđánh,1,6,0
bờ phẹc,bờphẹc,1,6,0
mất mặt,mấtmặt,1,6,0
ddjtme,ddjtme,1,6,0
dau kho,daukho,1,6,0
con thú,conthú,1,6,1
phỉ bág,phỉbág,1,6,0
buồi to,buồito,1,6,1
hù đánh,hùđánh,1,6,0
bọn tàu,bọntàu,1,6,0
tuổi lờ,tuổilờ,1,6,0
am binh,ambinh,1,6,0
đầu chó,đầuchó,1,6,0
bà nội m,bànộim,1,6,0
cơn sản,cơnsản,1,6,0
xàm chó,xàmchó,1,6,0
tự chết,tựchết,1,6,0
nói bậy,nóibậy,1,6,0
vãi lòn,vãilòn,1,6,2
mặt heo,mặtheo,1,6,1
lừa lộc,lừalộc,1,6,0
lưa đao,lưađao,1,6,0
môi dầy,môidầy,1,6,0
lóc cóc,lóccóc,1,6,0
tiên sư,tiênsư,1,6,2
ngu vkl,nguvkl,1,6,0
bú bóng,búbóng,1,6,0
hàn the,hànthe,1,6,0
suc vât,sucvât,1,6,0
chêt me,chêtme,1,6,0
bày đặc,bàyđặc,1,6,0
thag ml,thagml,1,6,0
chó đàn,chóđàn,1,6,0
dạy đời,dạyđời,1,6,0
ghê quá,ghêquá,1,6,1
sờ trym,sờtrym,1,6,1
phá hại,pháhại,1,6,0
bài đặt,bàiđặt,1,6,0
sủa bậy,sủabậy,1,6,2
chặn bố,chặnbố,1,6,0
sờ chim,sờchim,1,6,0
mù quán,mùquán,1,6,0
mặt dầy,mặtdầy,1,6,0
nhạt vl,nhạtvl,1,6,0
giết ng,giếtng,1,6,0
đám phá,đámphá,1,6,0
xam lom,xamlom,1,6,0
thú vật,thúvật,1,6,0
bien hô,bienhô,1,6,0
cha mày,chamày,1,6,0
chó sửa,chósửa,1,6,0
vãi lìu,vãilìu,1,6,0
già mồm,giàmồm,1,6,0
kệ mẹ nó,kệmẹnó,1,6,1
chợ búa,chợbúa,1,6,1
chửi xả,chửixả,1,6,0
mặt lồn,mặtlồn,1,6,0
cạn lời,cạnlời,1,6,0
bất tài,bấttài,1,6,0
ném cmn,némcmn,1,6,0
xảo trá,xảotrá,1,6,1
tàn bạo,tànbạo,1,6,0
lều báo,lềubáo,1,6,0
não cứt,nãocứt,1,6,0
lửa đốt,lửađốt,1,6,0
bố tổ sư,bốtổsư,1,6,1
già lẫn,giàlẫn,1,6,0
xạo lôz,xạolôz,1,6,0
ngôn lù,ngônlù,1,6,0
lỗ llon,lỗllon,1,6,0
san voi,sanvoi,1,6,0
con cặt,concặt,1,6,0
lůa đao,lůađao,1,6,0
mất day,mấtday,1,6,0
cái thứ,cáithứ,1,6,3
dân bắc,dânbắc,1,6,1
biến mẹ,biếnmẹ,1,6,0
boác hù,boáchù,1,6,0
cổ lổ sỉ,cổlổsỉ,1,6,0
can dit,candit,1,6,0
núp lùm,núplùm,1,6,1
thk đần,thkđần,1,6,0
ĩ khùng,ĩkhùng,1,6,0
ba bá dơ,babádơ,1,6,0
con quỹ,conquỹ,1,6,0
chơi dơ,chơidơ,1,6,0
báo hại,báohại,1,6,0
con cak,concak,1,6,1
loã thể,loãthể,1,6,0
biến đi,biếnđi,1,6,0
vịt tần,vịttần,1,6,0
tụi dlv,tụidlv,1,6,1
bớt xén,bớtxén,1,6,0
ngu vlllll,nguvll,1,6,0
1 con bò 🐂,1conbò,1,6,0
ăn thuế,ănthuế,1,6,0
dóc láo,dócláo,1,6,0
tui mày,tuimày,1,6,0
ngu dân,ngudân,1,6,0
bay dac,baydac,1,6,0
vaidai,vaidai,1,6,0
yếu sly,yếusly,1,6,0
hán hoá,hánhoá,1,6,0
dơ vler,dơvler,1,6,0
con hấp,conhấp,1,6,0
lao gia,laogia,1,6,0
cùi bắp,cùibắp,1,6,0
pónk dơ,pónkdơ,1,6,0
nói leo,nóileo,1,6,0
ngu vãi,nguvãi,1,6,2
chó -lũ 3///,chólũ3,1,6,0
cmt = não,cmtnão,1,6,0
xẻ thịt,xẻthịt,1,6,0
lú cmnr,lúcmnr,1,6,0
phắc ộp,phắcộp,1,6,0
đijt mẹ,đijtmẹ,1,6,0
vu khốg,vukhốg,1,6,0
đit lao,đitlao,1,6,0
mau lol,maulol,1,6,0
rau dền,raudền,1,6,0
cạn lợi,cạnlợi,1,6,0
hãm lồn,hãmlồn,1,6,0
nợ công,nợcông,1,6,0
lưa gat,lưagat,1,6,1
nó ngáp,nóngáp,1,6,0
nó chừa,nóchừa,1,6,0
hâm hết,hâmhết,1,6,0
chửi cm,chửicm,1,6,0
tổ trác,tổtrác,1,6,0
mày ngu,màyngu,1,6,0
dừa lòn,dừalòn,1,6,1
phá sản,phásản,1,6,0
đàn c hó,đànchó,1,6,0
cắn sủa,cắnsủa,1,6,0
đói khổ,đóikhổ,1,6,1
xạo khổ,xạokhổ,1,6,0
bới móc,bớimóc,1,6,0
hít bụi,hítbụi,1,6,0
bon nay,bonnay,1,6,0
láo lồn,láolồn,1,6,0
cút hết,cúthết,1,6,0
vailou,vailou,1,6,0
tụi bay,tụibay,1,6,3
hạn chế,hạnchế,1,6,2
gio ban,gioban,1,6,0
sục kẹc,sụckẹc,1,6,0
cai thứ,caithứ,1,6,0
tui bey,tuibey,1,6,0
weeboo,weeboo,1,6,0
si nhuc,sinhuc,1,6,0
bê đê mà,bêđêmà,1,6,0
mệt lòn 🙂,mệtlòn,1,6,0
cầm đầu,cầmđầu,1,6,0
cực chờ,cựcchờ,1,6,0
mom cho,momcho,1,6,0
già đâu,giàđâu,1,6,0
cấu kết,cấukết,1,6,0
táp cứt,tápcứt,1,6,0
con kẹc,conkẹc,1,6,0
dâm dục,dâmdục,1,6,0
giết bỏ,giếtbỏ,1,6,0
tàn sát,tànsát,1,6,0
compat,compat,1,6,0
vãi đớp,vãiđớp,1,6,0
qua bao,quabao,1,6,0
ngượng,ngượng,1,6,0
bóc cức,bóccức,1,6,0
hạ đẳng,hạđẳng,1,6,0
ho then,hothen,1,6,0
đáng sợ,đángsợ,1,6,1
"""doc tai""",doctai,1,6,0
thái lọ,tháilọ,1,6,0
ô nhiễm,ônhiễm,1,6,3
cuccut,cuccut,1,6,0
vang da,vangda,1,6,0
đút túi,đúttúi,1,6,1
rón dái,róndái,1,6,0
chó săn,chósăn,1,6,0
“ưu việt”,ưuviệt,1,6,0
cailoz,cailoz,1,6,1
ho boom,hoboom,1,6,0
nhà sản,nhàsản,1,6,0
ham cau,hamcau,1,6,0
tự kiêu,tựkiêu,1,6,1
bêu rếu,bêurếu,1,6,0
cứt chó,cứtchó,1,6,0
gắn não,gắnnão,1,6,0
đ c l c m m,đclcmm,1,6,0
lừa bịp,lừabịp,1,6,1
trẩu vc,trẩuvc,1,6,0
lũ nhảm,lũnhảm,1,6,0
hài vcl,hàivcl,1,6,1
giả dối,giảdối,1,6,0
đĩ mẹ nó,đĩmẹnó,1,6,0
than ôi,thanôi,1,6,1
nói xéo,nóixéo,1,6,0
gja tao,gjatao,1,6,0
lựu đạn,lựuđạn,1,6,0
bọn đấy,bọnđấy,1,6,0
tàn mồm,tànmồm,1,6,0
tk trẩu,tktrẩu,1,6,0
lew lew,lewlew,1,6,0
đậu móa,đậumóa,1,6,0
gặp họa,gặphọa,1,6,0
thô tục,thôtục,1,6,2
bat may,batmay,1,6,0
kém cỏi,kémcỏi,1,6,0
gãi ghẻ,gãighẻ,1,6,0
bọn cho,bọncho,1,6,0
qui cai,quicai,1,6,0
lua gat,luagat,1,6,0
xàm xàm,xàmxàm,1,6,0
cố chấp,cốchấp,1,6,0
thổ phỉ,thổphỉ,1,6,0
chọc mù,chọcmù,1,6,0
rẻ rách,rẻrách,1,6,1
mộng du,mộngdu,1,6,0
phế vật,phếvật,1,6,0
tan nat,tannat,1,6,0
loại bỏ,loạibỏ,1,6,0
sủa cmm,sủacmm,1,6,0
cục súc,cụcsúc,1,6,1
0 có học,0cóhọc,1,6,0
ém nhẹm,émnhẹm,1,6,0
đít vịt,đítvịt,1,6,0
batron,batron,1,6,0
rẻ tiền,rẻtiền,1,6,0
tục tằn,tụctằn,1,6,0
gõ phím,gõphím,1,6,0
chúg nó,chúgnó,1,6,0
tụi mầy,tụimầy,1,6,0
đéo húp,đéohúp,1,6,0
thg cho,thgcho,1,6,0
th cha m,thcham,1,6,0
cái bọn,cáibọn,1,6,1
lẩm cẩm,lẩmcẩm,1,6,0
đái tật,đáitật,1,6,0
hổn hào,hổnhào,1,6,0
họ nhà m,họnhàm,1,6,1
ma ranh,maranh,1,6,0
làm màu,làmmàu,1,6,0
đè chết,đèchết,1,6,0
cailon,cailon,1,6,2
ăn trộm,ăntrộm,1,6,1
vo vung,vovung,1,6,0
bú trên,bútrên,1,6,0
bú dưới,búdưới,1,6,0
mất xác,mấtxác,1,6,0
treo cổ,treocổ,1,6,1
ní nuận,nínuận,1,6,0
bọn tầu,bọntầu,1,6,0
sao lol,saolol,1,6,0
dân bẩn,dânbẩn,1,6,0
thù dai,thùdai,1,6,0
mấy đứa,mấyđứa,1,6,6
thăng l,thăngl,1,6,0
dốt nát,dốtnát,1,6,0
dẻo mồm,dẻomồm,1,6,0
sục cặc,sụccặc,1,6,1
âm binh,âmbinh,1,6,1
yếu kém,yếukém,1,6,2
bóng đỏ,bóngđỏ,1,6,0
não quá,nãoquá,1,6,0
dan den,danden,1,6,0
cách ly,cáchly,1,6,13
bà mẹ nó,bàmẹnó,1,6,0
dày xéo,dàyxéo,1,6,0
ông già,ônggià,1,6,8
4 đánh 6,4đánh6,1,6,0
đã kích,đãkích,1,6,0
