text_clean,label_id,label_name,svm_pred,bilstm_pred,phobert_pred,deberta_pred,svm_label,bilstm_label,phobert_label,deberta_label,svm_ok,bilstm_ok,phobert_ok,deberta_ok,error_pair
Tụi t đéo nịnh tụi t thương cô vì tánh cô chân thật. M biết cái cc gì m nói,2,HATE,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,1,1,0,0,HATE -> OFFENSIVE
trong ảnh nhìn đẹp trai mà sao trong clip nhìn hãm loll vậy a,2,HATE,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,0,0,0,0,HATE -> CLEAN
"mn làm sao thế nhỉ, chửi vậy tội thân con gái nta. Tại xem não có nảy số được để mà hiểu đâu nên thấy hay làm sao được 🙂",0,CLEAN,0,0,1,2,CLEAN,CLEAN,OFFENSIVE,HATE,1,1,0,0,CLEAN -> HATE
Một mình chị nhung lây mẹ bệnh cho cả nước,2,HATE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,1,1,0,0,HATE -> CLEAN
Lee Sin lol mẹ giáo án kiểm soát của thầy Tú,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Vỡ nợ cmnđ! Đập nát hết rồi xây lại còn hơn!,1,OFFENSIVE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,1,1,1,0,OFFENSIVE -> CLEAN
Xao lon,1,OFFENSIVE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,1,1,1,0,OFFENSIVE -> CLEAN
"Loạn rồi, loạn thật rồi ông giáo ạ :))",1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
lol,0,CLEAN,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Mịa mất tiền mua mạng hôm qua thì lag vl hôm nay mượt đc 1 chút thì đọc đc tin này chắc tháng sau t cắt mẹ nó mạng đi,1,OFFENSIVE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,1,1,1,0,OFFENSIVE -> CLEAN
may ma ve vn .la cai mo may k con cai rang an chao voi cdm,2,HATE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,1,1,1,0,HATE -> OFFENSIVE
Chị ơi có rãnh không chị chửi con mẹ 65 bớt những lo đi.,0,CLEAN,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,0,0,0,0,CLEAN -> HATE
Thay ngáo đá,2,HATE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,1,1,1,0,HATE -> OFFENSIVE
Mày nên nhớ là nguời trong nam ngoài bắc cỡ 70 triêu nguời mày chờ chết là vừa,2,HATE,0,2,2,0,CLEAN,HATE,HATE,CLEAN,0,1,1,0,HATE -> CLEAN
"bộ hàng hải :)) admin ngu đéo chịu đc :)))))))))))) ôi ""bộ hàng hải"" =)))))",2,HATE,1,1,2,1,OFFENSIVE,OFFENSIVE,HATE,OFFENSIVE,0,0,1,0,HATE -> OFFENSIVE
Tào lao!,1,OFFENSIVE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,1,1,1,0,OFFENSIVE -> CLEAN
Máy khứa có tiền đi nước ngoài đem bệnh về phát tháy gơi cmn,0,CLEAN,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,1,1,1,0,CLEAN -> HATE
vơ vét mùa dịch tởm nhỉ,0,CLEAN,1,0,1,1,OFFENSIVE,CLEAN,OFFENSIVE,OFFENSIVE,0,1,0,0,CLEAN -> OFFENSIVE
"to su ong CAn, deu co ong CAn nao tot. ong CAn tot chi thay trog phim. sao ko co ng nao di cung chu",2,HATE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
Đấu hiệu điển hình của việc không muốn cách ly cho cộng đồng yên ổn mà để cộng đồng cách ly đây mà,0,CLEAN,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,1,1,1,0,CLEAN -> HATE
Các hãng nổi tiếng calvin gucci chanel đều bên nước ngoài mắc gì đem về vn cho nhỏ đó tri ân tri nghĩa....có ăn qq quá ai nói Gì cũng tin biết cuộc đời sài chai nước hoa chính hãng chưa nữa,1,OFFENSIVE,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,0,1,1,0,OFFENSIVE -> CLEAN
"Hay học pha thuốc nổ, qua bển du lịch đánh sập đập nhề?!",2,HATE,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Tộc Trưởng Buồi To Như Lõi Giấy Vệ Sinh nghỉ lễ 2/9 vui vẻ,0,CLEAN,0,2,0,2,CLEAN,HATE,CLEAN,HATE,1,0,1,0,CLEAN -> HATE
Trời. Cố vấn tối cao ba đời tổng thống MỸ mà ăn mì gói kìa.,0,CLEAN,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,1,1,1,0,CLEAN -> HATE
Bú mạnh,0,CLEAN,1,1,0,1,OFFENSIVE,OFFENSIVE,CLEAN,OFFENSIVE,0,0,1,0,CLEAN -> OFFENSIVE
Sáng mắt chưa Nhung :),2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Phi Trần vừa coi vừa ngủ đm nghĩ ló chán :)),1,OFFENSIVE,1,0,0,0,OFFENSIVE,CLEAN,CLEAN,CLEAN,1,0,0,0,OFFENSIVE -> CLEAN
Công nhận bà hiếu dử nhưng mặt bả thánh thiện mới ngặt chứ,0,CLEAN,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,1,1,1,0,CLEAN -> HATE
Ok chi hom ray cho chi giai puyet con nay kkkk,0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
Mất dương chỉ,0,CLEAN,0,1,0,1,CLEAN,OFFENSIVE,CLEAN,OFFENSIVE,1,0,1,0,CLEAN -> OFFENSIVE
Người có 500tr giúp cái người k có 500tr 😂 đm,0,CLEAN,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
"Đồng chí cục trưởng chuẩn bị ăn tối món ""chao xả gich"" với đồng chí cấp phó",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"Bọn đấy nó ngụy biện mà, muốn trị nó thì phải nhắm vào điểm yếu và tập trung vào đó. Vd: nó bảo đi biểu tình là được cho tiền mới đi thì đạp lại bằng những thằng đàn áp bắt bớ mới là bọn được trả tiền để làm việc đó. còn bảo làm được gì cho đất nước chưa mà nói này nói kìa thì đạp lại bằng mỗi lần đi ỉa dội nước là đã góp phần xây dựng đất nước rồi và cũng góp phần trả lương cho nó.",2,HATE,2,2,2,0,HATE,HATE,HATE,CLEAN,1,1,1,0,HATE -> CLEAN
Cái thần này.gió chieu nao .che chiei đo.khau ngiep.chet ko đau thai,2,HATE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
Điều làm nên nước Mỹ: không ai đứng trên hiến pháp và pháp luật!,0,CLEAN,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,1,1,1,0,CLEAN -> HATE
"ông khác với các vị tù khác ở chỗ là ông chẳng khổ như họ ở tù, quan chức ở tù cũng sướng.. có trà bưng nước rót, ở phòng riêng, người nhà vô chơi thoải mái..",1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
"Thật là phiền phức , toàn bọn ăn ko ngồi rỗi nghĩ ra lắm trò hành dân ??? Ko biết bọn này có thuộc dạng nâng điểm vào ngành hay ko mà chả nghĩ gì đến hệ luỵ dân phải ôm theo nhiều giấy tờ phụ chứng nhận ?? Gọn nhẹ đâu ko thấy chỉ thấy thêm phiền phức mà thôi !",2,HATE,0,2,1,1,CLEAN,HATE,OFFENSIVE,OFFENSIVE,0,1,0,0,HATE -> OFFENSIVE
Tại c t chân thật quá k quỷ ma giống m,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"Đặng Quốc Bìng Ý thức như loằn cx chửi, có ý thức cũng kêu sợ bị chửi nên mới v",0,CLEAN,1,1,2,2,OFFENSIVE,OFFENSIVE,HATE,HATE,0,0,0,0,CLEAN -> HATE
ANH NGHỊ TRẺ VIỆT CỘNG😂🤣😅😄🤣😂,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Lợi Nguyễn lâu thì lâu tại nó chém gió nói 10 năm cho ng ta chửi xl,1,OFFENSIVE,2,0,1,0,HATE,CLEAN,OFFENSIVE,CLEAN,0,0,1,0,OFFENSIVE -> CLEAN
Haha avt,0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
Quang Minh xạo lồn vừa phải 🤣🤣🤣,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
"Mac nay dep ne , co tay ao , kg thay vai u thit bap , nhin nu tinh , sang trong ,",0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
Chết đi ông ơii,1,OFFENSIVE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,1,0,0,OFFENSIVE -> CLEAN
An Nguyen 😒😒😒 đéo biết gì về thời sự cả,0,CLEAN,0,2,1,1,CLEAN,HATE,OFFENSIVE,OFFENSIVE,1,0,0,0,CLEAN -> OFFENSIVE
Chán,0,CLEAN,0,1,0,1,CLEAN,OFFENSIVE,CLEAN,OFFENSIVE,1,0,1,0,CLEAN -> OFFENSIVE
Chưởi bk chó là nó sắp tới số nữa con này khg bc loại nào ln,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
:))) thôi đéo thấy gì là tốt nhất,1,OFFENSIVE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,1,1,1,0,OFFENSIVE -> CLEAN
Đụ kía... cho cây vàng làm đẹp xong ... cái tánh tui hay trêu... xong giận đời lại tháo ra hay gì,0,CLEAN,0,1,1,2,CLEAN,OFFENSIVE,OFFENSIVE,HATE,1,0,0,0,CLEAN -> HATE
Nó bóng mà sao đẻ đc bạn,2,HATE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,1,1,1,0,HATE -> OFFENSIVE
Bọ FA lúc này :))),0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
ý thức nd đã kém rồi nói gì đến mấy anh bụng phệ,1,OFFENSIVE,1,1,1,2,OFFENSIVE,OFFENSIVE,OFFENSIVE,HATE,1,1,1,0,OFFENSIVE -> HATE
đúng là ngu dân,2,HATE,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,1,1,0,0,HATE -> OFFENSIVE
Chị này có chim mà,0,CLEAN,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,1,1,1,0,CLEAN -> HATE
Chia tay t bắt bỏ tù hết chia tay cc,1,OFFENSIVE,1,2,1,0,OFFENSIVE,HATE,OFFENSIVE,CLEAN,1,0,1,0,OFFENSIVE -> CLEAN
"lấy về tế ông nội , tổ tiên đó mà :V",1,OFFENSIVE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,1,0,0,OFFENSIVE -> CLEAN
Hiền Vinh sao trong clip như thằng tâm thần vậy,2,HATE,1,0,0,0,OFFENSIVE,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Ông này chắc là bọn Tân thiên địa nằm vùng bên mình rồi....,2,HATE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
Thanh xuân như một cái đụ,0,CLEAN,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,1,0,0,0,CLEAN -> OFFENSIVE
Lê Danh Đoàn dkm :v,1,OFFENSIVE,0,0,2,2,CLEAN,CLEAN,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
Trung quốc thì nói mẹ Trung quốc đi bày đặt china chi nủng. Đang nói tiếng Việt hay tiếng anh,1,OFFENSIVE,0,2,0,2,CLEAN,HATE,CLEAN,HATE,0,0,0,0,OFFENSIVE -> HATE
Lua dao nhung nguoi nhe long .lua dao cac dan mang . ve vn la may chet me do con be de cho nhu may se qua bao,2,HATE,2,2,2,0,HATE,HATE,HATE,CLEAN,1,1,1,0,HATE -> CLEAN
Xã hội thối nát,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Bánh bèo cái l.ồ.n như cái bánh xèo. Má cười ĩa á.,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
"Thua cái buồi thằng ad, nếu mày không thích thì mày follow, thầy đang nói đến vấn đề kết bạn ảo. Mày có hiểu ""động cơ kết bạn trên fb là để làm gì không""?",2,HATE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,1,1,1,0,HATE -> OFFENSIVE
Mấy bóng khung,2,HATE,2,2,2,0,HATE,HATE,HATE,CLEAN,1,1,1,0,HATE -> CLEAN
Gắt,0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
Liếm ko từ 1 cái gì cả cứt và lá xoan cũng liếm nốt,1,OFFENSIVE,2,2,1,0,HATE,HATE,OFFENSIVE,CLEAN,0,0,1,0,OFFENSIVE -> CLEAN
Quang Minh cái lồn má,2,HATE,1,2,2,1,OFFENSIVE,HATE,HATE,OFFENSIVE,0,1,1,0,HATE -> OFFENSIVE
Ghẹo nó chi để nó chửi trời,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
TQ sắp thay mỹ cai quản tg roi,0,CLEAN,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,1,1,1,0,CLEAN -> HATE
Anh độ ơi ngái dứa vailon,1,OFFENSIVE,0,0,1,2,CLEAN,CLEAN,OFFENSIVE,HATE,0,0,1,0,OFFENSIVE -> HATE
"Chong tham nhung, chang le ng nha chống nguoi nha ???",2,HATE,2,0,2,0,HATE,CLEAN,HATE,CLEAN,1,0,1,0,HATE -> CLEAN
"Chúng tôi: đại đa số dân đen nước Việt, rất cảm ơn thịnh tình và sự nhiệt huyết của quí ngài dành cho môi trường nơi chúng tôi sinh sống. Chúng tôi lấy làm tiếc về sự việc đã xảy ra, mà ko biết làm sao để thay đổi, mặc dù 90tr dân nước Việt thông minh,",2,HATE,0,2,2,0,CLEAN,HATE,HATE,CLEAN,0,1,1,0,HATE -> CLEAN
Nản ba gà thật sự,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Chưa cạo râu kìa con bóng Lông xiên,2,HATE,1,2,1,0,OFFENSIVE,HATE,OFFENSIVE,CLEAN,0,1,0,0,HATE -> CLEAN
chảm,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
hết mie nó rừng vàng biển bạc rồi.,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Không phải tụi nó sợ mà tụi nó thù dai. Vì tụi nó là lũ sức sinh.,2,HATE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
Tục vl 🙂,1,OFFENSIVE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,1,1,1,0,OFFENSIVE -> CLEAN
đm thề chưa bao giờ xem phim mà ngủ =)) đây là lần đầu,1,OFFENSIVE,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,0,1,1,0,OFFENSIVE -> CLEAN
muon tan 1 phat vao mat,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Do thiếu lozz ngọc trinh nên hôm qua tiệp hơi nông nỗi,2,HATE,0,2,2,0,CLEAN,HATE,HATE,CLEAN,0,1,1,0,HATE -> CLEAN
Im ngay đi cái thằng suốt ngày chỉ đc cái nói đúng,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Tết nhất đầu quân bộ đội có tiền đầu tư phát triển cái bộ tộc,0,CLEAN,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,1,0,0,0,CLEAN -> HATE
"Nói đạo nhái mà đến giờ vẫn đéo lòi ra một đơn kiện. Chỉ có các tHiên tÀi âM nHạC các bạn phán đạo thôi, lmao.",1,OFFENSIVE,2,1,1,2,HATE,OFFENSIVE,OFFENSIVE,HATE,0,1,1,0,OFFENSIVE -> HATE
":)) nó chửi cho đúng :)) chứ k phải là nó chửi sai.nó chửi cho khôn ra chứ nó chửi k phải là để cho tụt hậu,cho đi xuống...tuy văn phong Thô- Tục nhưng nó Thật...nên đéo thể cãi được ,thấy xấu hổ thì phải thay đổi",1,OFFENSIVE,1,2,2,0,OFFENSIVE,HATE,HATE,CLEAN,1,0,0,0,OFFENSIVE -> CLEAN
Má 🙂 Kiều Oanh Nguyễn Thị,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Cđ châu md quá tr r🤣🤣,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Thầy làm như vậy là chết cdm tụi em ròi,0,CLEAN,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Đợi muốn đập đt đây anh,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
Dạo này không thấy bọn dlv vào chửi phản động nữa nhỉ. Hay tiền lương thấp quá không đủ nên chuồn rồi.,2,HATE,2,2,2,0,HATE,HATE,HATE,CLEAN,1,1,1,0,HATE -> CLEAN
@To Nhu Nguyen giả đầu m t sài r nha,2,HATE,0,2,2,0,CLEAN,HATE,HATE,CLEAN,0,1,1,0,HATE -> CLEAN
Gja khug mat net nc xam lok,2,HATE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,1,1,1,0,HATE -> OFFENSIVE
"Ko có kẻ thù vĩnh cửu, chỉ có lợi ích mới là vĩnh cửu nhé. Các bậc hiền triết trên mạng hay share mấy cái đức tính tốt về người Nhật đâu, nghĩ thử ngày xưa Nhật bản cũng thì hằn Mĩ tới mức độ nào? Và bây giờ hãy xem những gì họ đã và đang làm?",0,CLEAN,0,1,0,2,CLEAN,OFFENSIVE,CLEAN,HATE,1,0,1,0,CLEAN -> HATE
Mẹc si sa đéc :)),0,CLEAN,0,1,0,1,CLEAN,OFFENSIVE,CLEAN,OFFENSIVE,1,0,1,0,CLEAN -> OFFENSIVE
Chán mấy ông :((,0,CLEAN,0,1,0,1,CLEAN,OFFENSIVE,CLEAN,OFFENSIVE,1,0,1,0,CLEAN -> OFFENSIVE
Xong quả dịch này đề nghị nhà nước cất bé đó đi 1 thời gian nhé,0,CLEAN,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,1,1,1,0,CLEAN -> HATE
"Nhiều đứa thấy rãnh hơi lắm, làm đủ mọi cách rình rập nhà ngta xong kiểu nó đi ăn trộm mà làm con quan nên thường la làng, nhảy đỏng chứ ko rụt đầu như bọn dân đen. Nhà ngta nói chuyện mà nó cứ văng vẳng chen vào trong khi chả biết nó là ai? Ở đâu? Nói",0,CLEAN,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
thằng cha nào đó sáng lên ti vi phỏng vấn danh nhân thời đại chiều là thấy nó vào khám rồi chuyện vn,2,HATE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Sau đó anh tôi chạy thẳng vào kho lấy ra cái búa từ đó đéo thấy anh tôi stream củ cặc gì nữa =)),1,OFFENSIVE,2,1,1,0,HATE,OFFENSIVE,OFFENSIVE,CLEAN,0,1,1,0,OFFENSIVE -> CLEAN
Tag sela vô,0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
"Nói thầy ngáo thì mấy đứa nó lại tự ái , híc",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Đây là thất bại của CS chứ còn gì nữa,2,HATE,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,0,0,1,0,HATE -> CLEAN
Con mẹ day làm răng giả ghê quá,2,HATE,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,1,1,0,0,HATE -> OFFENSIVE
Chó,1,OFFENSIVE,2,1,1,0,HATE,OFFENSIVE,OFFENSIVE,CLEAN,0,1,1,0,OFFENSIVE -> CLEAN
Súng aka kiag,0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
Căng quá abe ơi,0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
Sơn Nguyễn chuẩn đm phí tiền vé vl,1,OFFENSIVE,1,1,0,0,OFFENSIVE,OFFENSIVE,CLEAN,CLEAN,1,1,0,0,OFFENSIVE -> CLEAN
Mắc ói,1,OFFENSIVE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,1,1,1,0,OFFENSIVE -> CLEAN
Tây nó lại bảo mới trốn viện,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
"lông dương lông là lông , dương là dương v.. Có nghĩa là lông cu",1,OFFENSIVE,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,0,0,1,0,OFFENSIVE -> CLEAN
Dám đánh chết liền,0,CLEAN,0,0,0,2,CLEAN,CLEAN,CLEAN,HATE,1,1,1,0,CLEAN -> HATE
Đậu má thầy ok chưa ?,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Bạn trẻ ở trên là acc của ad hả :)) nó chửi ad chứ có chửi m đâu kệ mẹ chúg nó đi,1,OFFENSIVE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,0,0,1,0,OFFENSIVE -> HATE
Ý thức đâu hết rồi,0,CLEAN,0,1,0,1,CLEAN,OFFENSIVE,CLEAN,OFFENSIVE,1,0,1,0,CLEAN -> OFFENSIVE
"cũng thế thôi. quân đội có súng ống mới đàn áp đc dân chứ, ko thì đảo chính từ lâu rồi",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"Pkuong DVT Chanel . tiền chỉ dùng để đem theo hả????,",0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
Chuẩn bị huy động 500T vàng của dân đi mua phù sa về đổ xuống sông cho có màu nè =)))),0,CLEAN,0,0,2,2,CLEAN,CLEAN,HATE,HATE,1,1,0,0,CLEAN -> HATE
Cực kỳ thuyết con mẹ nó phục,0,CLEAN,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Nói ra câu ngu bị mọi người chửi thêm cho,0,CLEAN,1,2,1,1,OFFENSIVE,HATE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Mở mồm ra chửi Bắc kỳ rồi lại bị mấy anh Bắc tìm thôi,2,HATE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,1,1,1,0,HATE -> OFFENSIVE
Vâng JAV,0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
"Ừm thế đấy,chữ nhân dân hiện diện trên khắp danh xưng cơ quan chính phủ, nhưng dân chỉ như cọng cỏ cọng rác bên đường mà họ nhân danh.",0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
"A đừng có giống chị Tịp đấy nhé, thông báo cách li tại nhà rồi đi quán uống cafe .☺️",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
E,0,CLEAN,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,1,1,1,0,CLEAN -> OFFENSIVE
thối quá rồi,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
Nhìn mặt ngu hơn bò,1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
Nhìn là thấy kg có gì rồi . Coi chừng bị lừa,0,CLEAN,0,1,0,1,CLEAN,OFFENSIVE,CLEAN,OFFENSIVE,1,0,1,0,CLEAN -> OFFENSIVE
Bat hết cái bọn gây hoang mang dư luận .,0,CLEAN,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Dung la gian sang de doi ban tanh kho doi do ban qua,0,CLEAN,0,2,0,1,CLEAN,HATE,CLEAN,OFFENSIVE,1,0,1,0,CLEAN -> OFFENSIVE
nhà ai có người làm trong sân bay thì nhục phụ cái,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Bê đê dơ,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
giọng ca hảm chết cdm ng nghê luôn mà share cái j,1,OFFENSIVE,1,1,1,2,OFFENSIVE,OFFENSIVE,OFFENSIVE,HATE,1,1,1,0,OFFENSIVE -> HATE
"Cái miệng khẩu nghiệp, con này nó tạo nghiệp không để phúc đức cho con nó",2,HATE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,1,1,1,0,HATE -> OFFENSIVE
K phải khen chứ phim dỡ vkl,1,OFFENSIVE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Cái a nào hi sinh xe máy cũng đáng. Giờ thì quy định mới mỗi xe phải có 4 bình cứu hoả loại to. Vl mấy bố đầu tôm,2,HATE,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
ung thư giờ đó mà,1,OFFENSIVE,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,0,1,1,0,OFFENSIVE -> CLEAN
Lú TBT,0,CLEAN,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,1,0,0,0,CLEAN -> OFFENSIVE
