id,texts,label_original,label_gemini
1275,"Éo hiểu ""nghịch lý"" cái gì? Tôi lại thấy hợp lý vãi. Vào aeon mà học cách người Nhật tổ chức quản lý và quy hoạch, thiết kế đạt hiệu quả cao nhất và tiện dụng nhất. Bảo Nhật nô về khoản này tôi cũng nhận.",0,1
1276,"Tôi chỉ thấy lạ 1 điều là người giàu thế họ phải sợ chó dại lắm Tôi mà giàu thế, chắc bán kính tránh chó dại phải tăng lên thành 100 mét à ko, 1000 mét cho chắc",0,1
1277,"Xã hội ko bức xúc vì bài thơ này dở, mà xã hội bức xúc vì con cái họ phải học 1 bài thơ dở. Thằng nhà thơ và bọn báo chí ko hiểu vấn đề thực sự ở đây mà cứ thanh minh ngô nghê",0,1
1278,"ông nội tôi bảo ngày xưa méo biết ăn sáng là con mịa gì cả, từ ngày lên mười tuổi đi học trường bọn thực dân mới biết có khái niệm ăn sáng",0,1
1279,Đừng có mà mồm điêu,0,1
1280,"Tên xấu hay đẹp gì cũng chả quan trọng bằng việc giáo dục con. Đầy thằng 2k tên rồng hổ bay bướm mà đi cướp, đi tù cả mớ đó",0,1
1281,Cái clone fb cũng lao vào làm ăn được,0,0
1282,"Đến cả xã hội thời nguyên thủy, ăn lông ở lỗ còn có luật lệ để duy trì xã hội. Cái tự do ngôn luận nó cũng theo 1 quy củ nào đó. Đó là quy luật của tạo hóa rồi. Nơi mà không có 1 quy tắc quy củ thì nó giống như đáy xã hội vậy.",0,0
1283,Cái thời gian 1 đêm toàn do bọn chủ ruộng kể lại,0,0
1284,"140k đó dc bao gạo 10kg ăn cả tháng cho gia đình người già, neo đơn đấy. Ngay q11 có bà cụ bán mớ rau 1 ngay chưa kím nổi 20k kìa. Hi vọng phen nên giúp những người thực tế hơn là đám vozer láo toét lừa đảo lên mạng khóc lóc này",0,1
1285,"đi học nhé , thanh xuân rất đáng quý vì kiểu đéo gì khi bạn sẽ nhận ra mình đéo thích ngành như bạn tưởng và sẽ có định hướng riêng cho mình thôi , chưa kể ở nhà 1 năm bạn sẽ rất đù so với đám bạn cùng lứa thế nên đừng lãng phí tuổi trẻ",0,1
1286,"Thế sao bác ko nghĩ 28 tuổi mà còn ko lo học lấy 1 cái nghề thì làm gì để sống. 1-200 triệu, chơi ngu 1 lần là bay hết. Bỏ mấy chục ra học lấy 1 cái ngành. Đồ hoạ/nấu ăn/ trung cấp điện lạnh.... Thiếu gì hả bạn. Thời bây giờ, chỉ có người lười và ko có kiến thức mới khổ thôi!",0,1
1287,Mấy cái này kể lên voz nó chửi cho. Hóng nhà khoa học vào phản biện,0,1
1288,"Cực tả là cái đám Antifa ấy. Còn cực hữu là cái đám anti black, ủng hộ da trắng thượng đẳng ấy (ko hiểu da vàng mà ủng hộ da trắng thượng đẳng làm gì?). Bữa tôi mới tranh luận hết với 1 đứa rồi",0,1
1289,"ko hiểu lắm cái khái niệm ""Đơn hàng đã xuất khỏi kho"" của bọn Shopee, ai biết ko?",0,0
1290,Cỗ bàn rượu chè thì quá tốt rồi chỉ ghét mấy thằng nghiện rượu lè nhè với mấy thằng đạo lý thôi.,0,1
1291,Sao éo le vậy thím,0,1
1292,Dẵm bét nhè còn chả thấy sước với sờn anh nhé. Bám bẩn thì nó lôi ra xịt nước 1 phát là bay sạch.,0,0
1293,Chờ bay một cơ số đã cứ để mấy ông vay nợ thổi giá lừa nhau rồi đến lúc đem nền kinh tế ra làm con tin thì chết hết. Giờ cho vỡ nợ trong kiểm soát một mớ (TQ đang làm thế) không đến lúc thành thuộc địa nước ngoài không biết.,0,1
1294,"Nhân vật này mấy trẻ trâu, sửu nhi đéo biết đâu. Năm 1999 từng 1 thời say đắm trò này, 1 mình Spy cân hết team.",0,1
1295,"bọn cty bây giờ đéo thấy bảo kê người lao động như trước nữa , làm ăn cứ kiểu lời 10 thì chia 1 2 vậy thôi , chứ chả thấy chính sách chế độ gì cả , Hồi xưa ba tao đi làm du kinh tế khó khăn o có đơn hàng gì lương thưởng các kiểu vẫn phải đảm bảo",0,1
1296,"Qua 1 bức ảnh chụp xa như này thì không biết được đâu. Lại có nhiều thằng nhầm sang chai dior sauvage nữa chứ, đéo thể hiểu được sao chúng nó có thể nhầm được. Quêêêêêê",0,1
1297,"Tại vì a khôn quá. Toàn thấy cái lợi chứ chẳng quan tâm đến cái hại. Bởi cái suy nghĩ một chiều như anh nên tụi giả thần giả quỷ nó mới có cơ hội lừa người. Vì nhìn vô lợi ích quá mà, dại gì ko đâm đầu vô. Còn tôi ví dụ ở đây không phải muốn so đo phân tích với a chuyện con sói mà để a thấy cái gì cũng cần tìm hiểu, chứ ko phải kiểu nhà a ngồi trong ao làng mà đưa ra ""tôi nghĩ"", ""tôi thấy rằng"",...",0,1
1298,"có gì nghe ngu ngu thì chỉ cần thêm 2 chữ ""Lượng tử"" vào là nghe sẽ rất thông minh",0,1
1299,"Ngày xưa giáp lá cà là chính thì bên nào đông là ăn thôi chiến thuật chả qua là dựa trên địa hình, méo có địa hình hoặc gặp thằng nó chơi như kiến cỏ thì cũng chết (y như 300), thành ra tướng lĩnh đâu cần quá nhiều kiến thức, + thêm đám mưu sư nữa, tôi thì nghĩ mưu lược chủ yếu do bọn quân sư chứ còn bọn tướng cầm quân có uy là chính thôi!",0,1
1300,"Bỏ đi anh. Loại người này chỉ có thể ảnh hưởng xấu đến con anh thôi. Đừng quan tâm miệng đời. Họ có ý tốt, nhưng họ đ biết gì cả.",0,1
1301,Người dưng gặp nhau tốn thời gian cuộc đời làm hài lòng thằng khác làm gì khi đã biết trc kết quả. Up video 15s nhảm vozer nó còn chửi làm tốn 15s cuộc đời nữa là nguyên 1 buổi pv,0,1
1302,Các nác là cái lồng gì,0,1
1303,"Thế nên ngta mới phân bậc danh ca - ca sĩ - thợ hát Thợ hát thì đúng, ca sĩ thì éo phải",0,1
1304,"password mà ko bị mã hóa à , làm ăn sống nhăn vậy ...",0,1
1305,Khokng thế lấy tiền đâu ra mà hoạt động .,0,0
1306,"cp2077 xịt đéo nào, doanh thu nó cao trên kỳ vọng luôn đấy, dlc mới ra 2 tháng trước cũng đã bán dc 3tr bản rồi",0,1
1307,18 củ thì anh bỏ ra thuê giáo viên dạy 1 1 còn lên nhanh hơn làđi học mấy cái khóa onl vớ vẩn này,0,1
1308,Hài vãi bán cái sạp 400k mà nước bạn làm như đồ cổ ngàn tỷ vậy há há há,0,1
1309,"Mấy thằng Khứa Ngú là 1 phạm trù khác ko liên quan, body săn chắc nét mặt cứng như adult nó khác, tuổi 12-13 như châu Á 16-17 rồi, với lại đa số là thoả thuận chuyển tiền rồi mấy Khứa làm clip cho t thôi (trong mắt t thì đó là những tác phẩm nghệ thuật), ko có tởm lợm như tụi xâm hại bé gái",0,1
1310,"Không bạn à , hồi đó toàn là lão trư đi sỉ nhục mấy thằng xấu trai thôi",0,1
1311,Năm 2021 rồi đéo ai xem phim hàn nữa bạn.,0,1
1312,"Không rảnh lên voz chi vậy fen ?.. Lên ""làm việc"" gì trên này ah?",0,1
1313,Chửi tục là dân trí thấp?,0,0
1314,"Vios đi ù ù nhức đầu bỏ mẹ, đéo hiểu hay chỗ nào :/",0,1
1315,"Nhà đất ban đêm nó khoan đục trộm thì hàng xóm cười trừ chứ làm được mịa gì, chung cư thì còn cúp điện nước được. Nhà đất nó khoan cho rung rung nhà mình cũng chưa chắc dám sang ho 1 tiếng",0,1
1316,"Khi bạn chỉ kiếm ăn đủ bữa, bạn thấy thằng mua ip13 là phí phạm tiền bạc, khi bạn đi con wave ghẻ, bạn cũng nghĩ bọn mua siêu xe như mua áo là làm màu , khi công nghệ lõi của bạn là phân lô bán nền, bạn cũng nghĩ bọn đế quốc đổ tiền vào ngành hàng không vũ trụ là phí phạm",0,1
1317,"Tôi đã đúc kết rồi. Người nghèo: ở Tây lông sướng hơn nhiều, trung lưu: ở VN sướng nhất mẹ TG, giàu: ở chỗ mả mẹ nào cũng sướng cả, mà bọn nó cũng đéo chịu ở yên 1 chỗ.",0,1
1318,"Tôi chỉ là thằng thợ code bình thường, chỉ là trong tgian biên soạn cái cái chương trình phổ thông này có dịch hộ 2 3 quyển của Đức, NZ, coi như là có đóng góp, biết 1 ít quy trình À mà đóng góp đơn giản nhất là đóng thuế đầy đủ, hoàn thành nghĩa vụ công dân rồi đấy",0,0
1319,Đọc tít xong đéo hiểu sao lại cười,0,1
1320,"Musk nó không tweet shill tùy hứng đâu, mà lâu lâu là bọn tay to sẽ báo cho nó thời điểm bơm thổi chính xác để nó tweet nhằm hợp thức hoá cái ""sự meme"" của coin chó với nó, giữ cho cái meme ""sống"", là thứ làm nên ""giá trị"" của coin chó.",0,0
1321,"Ở đây đa số anh em đều đéo thích bảo hiểm, nhưng đéo thích thì nói thẳng đéo thích do phải tích lũy tiền hàng năm để đóng, do tự tin vào kinh tế gia đình, nguồn tích lũy có sẵn khi xảy ra chuyện.",0,1
1322,"Cúng thờ ông bà; với một người vô thần yêu nước như mình thì vẫn là CÓ, vì đấy là cái tôn giáo gốc của người Việt, mang tính biểu trưng của dân tộc Bỏ đi thì chả còn cái gì kết nối chúng ta với quá khứ, và với nhau!",0,0
1323,"Khối tài sản nghìn tỷ của những người trẻ ""sinh ra đã làm con đày tớ""",0,1
1324,"Bài ca của gió và máu, tiếng binh khí va vào nhau vang lên liên hồi. Gục ngã... người đã gục ngã dưới chân kẻ phản nghịch này... - Ngoạ triều?! Hahaha, hai cha con lũ loạn thần tặc tử chúng bây...",0,1
1325,"ý là văn hóa của nó làm việc như đám 996 ấy . Làm việc suốt ngày , chứ ko phải làm tới già rồi chết .",0,1
1326,"tầm 9-10h tập trung làm yên lặng,tới 11h-12h sau đó là giờ ăn trưa thì ồn đc,giờ nào ra giờ đó,cũng phải có khoảng im lặng cho mọi ng tập trung,chứ mà cty qq gì ồn cả ngày thì làm méo gì đc,đang rặn ý tưởng hay viết báo cáo có con/thằng nào la lên hay cười hố hố cái chắc sôi cả máu",0,1
1327,"Hồi nhỏ nghe thấy bệnh phong khiến kim đâm vào người đéo đau, sờ lửa đéo thấy bỏng... Lúc đó còn ước gì mình mắc bệnh phong để đi đấm nhau với cả trường",0,1
1328,"Đợt này có cả review phim sếch cơ, đến đoạn chịch thì bọn nó che lại 1 tí hở mỗi mặt idol sư bố thằng mark xoăn ko quản nổi",0,1
1329,"mấy anh ở trên chả hiểu mẹ gì về cái gọi là cân bằng điện tử cả, cái hệ thống ấy nó hoàn toàn làm việc chỉ bằng cách điều khiển mấy cái thắng và chỉ hoạt động khi xe mất bám đường... thế quái nào mà lại liên quan tới chuyện tốn xăng hay tua máy được...",0,1
1330,"cái câu nghĩa tử là nghĩa tận của ông nào giải thích ở trên. Ông nào trong hoàn cảnh thì mới hiểu cái kiểu, đi uống rượu say về bắt đầu đánh đập vợ con, chửi rủa phá phách đủ kiểu, nhưng sáng hôm sau tỉnh rượu lại như k có chuyện gì sảy ra, ông say đéo nhớ 1 cái gì cả, mặc nhiên mọi chuyện vẫn bt, nhưng người k say thì phải chịu đựng tất cả, và đéo thể quên đc những chuyện đã xảy ra.",0,1
1331,"tôi 8x, quãng 2kx nhiều người cũng chửi rác, đạo nhạc tàu.... nói chung nhạc trẻ thời nào chả ăn chửi, 1 bộ phận cho rằng mình thượng đẳng hơn người mà )) muốn sánh ngang tây tàu thì đầu óc người việt phải hơn người đã, đằng này.....",0,1
1332,"Bạn làm chuẩn đấy. Loại đó cứ phải vậy mới sáng mắt ra. Tiền cờ bạc chỉ ở trên chiếu bạc thôi, thằng nào cho vay kệ cụ nó đi.",0,1
1333,"Bỏ hoang 3 năm rồi ko bảo trì bảo dưỡng thì đường trời cũng nát. Cái đường này lúc V trả lại cho TP thì bên TP cho thuê tùm lum, nhất là mấy đội bán hàng dựng lều bạt đóng cmn đinh xuống mặt đường thì chả thế.",0,1
1334,Đánh răng súc miệng kĩ vào là được,0,0
1335,Chưa gì tôi đã thấy có thằng 0320 cmt vớ vẩn bên box amd rồi đó các anh liệu mà làm,0,1
1336,"thằng jack hồi xưa đi dạy nhạc đó, nhạc lý thì thằng K-ATM tuổi gì K-ATM chỉ có làm producer thôi",0,1
1337,"Tổng lực thì Nga ăn sao được NATO (34 thành viên). Nhưng UK có cảnh báo sớm của NATO bay trên biển đen 24/24, phòng không theo phương tây nữa nên là cũng chống được kha khá. Giờ CNQP của thằng UK có gì đâu, phụ thuộc hoàn toàn vào viện trợ của PT, kể cả kinh tế giờ cũng sống nhờ vào viện trợ. Bán ít ngũ cốc thì AE quay lưng, đéo cho bán nữa (EU), ra ""tối hậu thư"" thì chúng nó bảo kệ con mẹ mày, tao phải bảo vệ nông dân tao",0,1
1338,"Ai nói không bênh? Tôi bênh đây, ai có bằng chứng nói nó ăn cắp không? Toàn nói mồm suy diễn lung tung Người trong cuộc, người nhà chẳng ai lên tiếng tố cáo, toàn mấy đứa ở tận đẩu đâu tự nhận ""bạn"" thằng nhỏ xong viết tràng giang đại hải éo có tí bằng chứng nào toàn ""nghe kể""",0,1
1339,"Có mấy chục chai thôi, có quỵt thì cũng éo rảnh mà kiện. Cái trường nó già tuổi hơn con này nên thôi quên đi",0,1
1340,"ben ú lúc còn béo đá ngu bỏ mẹ ra, mới lên đồng có đúng 1 năm nay mà mấy fence làm như nó đá ghê lắm vậy ,đã thế còn scandal tống tiền clip các kiểu, real tẩy trắng kinh thật Lúc trước hình như còn đéo cạnh tranh nổi với higuain thì phải còn về stat thì hình như cho đến nay rô đĩ vẫn là người kiến tạo cho ben ú nhiều nhất thì phải",0,1
1341,Cái đất nước thuộc về thế giới thứ 3 này nó vây mà,0,0
1342,"Vì nhà nó có tiền, bố mẹ nó có của nên nó có lỗ 80tr vẫn đéo xi nhê gì, cùng lắm nhịn ăn chơi vài tháng thôi. Còn thời tôi những năm 2k-2k10 sinh viên có thể vì 100k sẵn sàng lao vào ăn thua đủ với thằng cướp có dao đấy",0,1
1343,"để xem thằng thớt nhìn đời màu hồng đến bao giờ, nó chỉ lo cho cái thân nó thì nó thấy đáng sống. đến lúc con cái, học hành, rồi bệnh tật hoặc phải kinh doanh gì đó nó sẽ thấy đời đéo như mơ.",0,1
1344,"anh nói sai, ai cũng nghĩ như anh thì chắc chẳng ai dám đứng lên khi thấy 1 thằng ăn cắp, 1 thằng móc túi, vì nhiều người như thế nên nó mới nhiều lên, như nước ngoài nó thấy 1 thằng ăn cắp là nguyên cả đám nó vỗ thằng đó ngay, còn VN thì thôi đéo phải chuyện của tao kệ cmn. thế nên nó cứ hoành hành năm này sang năm khác, còn nước ngoài thì rất hiếm thấy thằng nào lên xe mà móc túi hay trộm vặt, nhớ có câu chuyện mấy anh VN qua nước ngoài dở trò 2 ngón, thế là bị ăn đập 1 vố từ đó bỏ nghề, nó mà sợ như VN thì chắc giờ nó thành đặc sản VN mang qua nước bạn rồi. vậy như anh kia nói nó có phải tụt lùi ko.",0,1
